,userId,movieId,rating,timestamp
28497,198,2959,5.0,1034134565
28498,198,2985,2.0,1039797046
28499,198,2986,2.0,1034138290
28500,198,2997,3.0,1034137809
28501,198,3033,3.0,1034135217
28504,198,3156,3.0,1034138079
28505,198,3160,3.0,1034136139
28506,198,3246,5.0,1034136008
28507,198,3252,5.0,1034134297
28508,198,3263,3.0,1034207302
28509,198,3269,3.0,1034138101
28510,198,3386,4.0,1034139066
28511,198,3408,3.0,1034138843
28512,198,3436,5.0,1034138862
28513,198,3448,5.0,1034196916
28514,198,3452,2.0,1034135389
28515,198,3471,3.0,1034135489
28516,198,3481,4.0,1039796825
28517,198,3499,4.0,1034207058
28518,198,3527,2.0,1034135655
28519,198,3534,4.0,1034136443
28520,198,3578,3.0,1034134690
28521,198,3686,3.0,1034138892
28525,198,3894,4.0,1034136988
28526,198,3897,2.0,1034134802
28528,198,3949,4.0,1039796697
28529,198,3967,4.0,1034137045
28531,198,4011,3.0,1034207400
28532,198,4014,3.0,1034135357
28533,198,4019,4.0,1039796797
28535,198,4034,5.0,1034134297
28536,198,4121,4.0,1034137281
28540,198,4174,3.0,1034136139
28541,198,4178,4.0,1034207413
28542,198,4226,4.0,1034134565
28544,198,4239,3.0,1039796917
28545,198,4370,4.0,1034135416
28547,198,4388,1.0,1034137344
28549,198,4718,1.0,1034196010
28550,198,4776,4.0,1034137213
28552,198,4823,1.0,1034135389
28553,198,4886,3.0,1039796737
28554,198,4903,3.0,1034347012
28555,198,4932,1.0,1034139038
28556,198,4963,4.0,1034195349
28561,198,5013,4.0,1034139066
28562,198,5014,5.0,1034196106
28564,198,5349,3.0,1034135416
28565,198,5378,3.0,1034135440
28566,198,5388,3.0,1039796901
28567,198,5445,5.0,1034135416
28571,199,6,4.0,1057590506
28572,199,7,3.0,940544181
28574,199,20,2.0,1022161793
28575,199,21,4.0,940372914
28576,199,25,5.0,940372513
28577,199,36,4.0,940372656
28580,199,62,1.0,941295529
28581,199,81,3.0,940544216
28582,199,85,1.0,940380890
28583,199,111,3.0,940372348
28584,199,150,4.0,940372782
28585,199,161,3.5,1060289068
28586,199,223,3.0,944513494
28587,199,229,3.0,940373078
28588,199,260,4.0,1022970258
28589,199,266,2.0,1023654884
28590,199,267,1.5,1094309696
28592,199,296,4.0,940372462
28593,199,300,4.0,940372390
28597,199,349,3.5,1060289084
28598,199,356,2.0,940372744
28599,199,377,2.0,940544026
28600,199,380,3.0,940544360
28601,199,417,4.0,940544155
28602,199,427,1.0,940544740
28603,199,440,4.0,940544320
28605,199,466,3.0,940544964
28607,199,492,2.0,1023654917
28608,199,497,3.0,940372513
28611,199,527,5.0,940372656
28612,199,534,4.0,940544123
28613,199,539,2.0,940381095
28614,199,541,5.0,940380371
28615,199,543,3.0,940544279
28617,199,555,2.0,940543949
28618,199,562,3.0,1087154726
28619,199,587,2.0,1094309540
28620,199,589,3.5,1057590366
28621,199,592,3.0,1024884741
28623,199,597,3.0,940544622
28624,199,608,5.0,940372304
28625,199,698,1.0,944513522
28626,199,731,3.0,1126036262
28627,199,736,3.0,940543804
28628,199,750,5.0,940381382
28629,199,778,3.5,1126036000
28632,199,903,3.0,940379738
28633,199,904,3.0,940381876
28634,199,910,4.0,946523653
28635,199,912,5.0,1094260102
28637,199,923,5.0,940379698
28640,199,1055,1.0,1126036284
28641,199,1060,5.0,940372265
28644,199,1089,4.0,940372348
28645,199,1091,1.5,1105715856
28647,199,1097,2.0,1094309545
28648,199,1100,1.0,940544688
28649,199,1101,2.0,940380107
28650,199,1136,5.0,940380847
28651,199,1147,3.0,940372348
28653,199,1178,5.0,940380424
28656,199,1196,3.5,1119190979
28659,199,1204,5.0,1070938364
28661,199,1207,3.0,940380847
28662,199,1208,5.0,940379738
28663,199,1210,2.0,940543906
28665,199,1213,4.0,940372592
28666,199,1214,4.0,940380410
28667,199,1217,5.0,940381382
28668,199,1228,4.0,1023655015
28669,199,1230,3.0,1023654652
28672,199,1242,4.0,940381650
28673,199,1244,3.0,1023654918
28677,199,1265,4.0,946523712
28679,199,1272,5.0,1095331581
28680,199,1276,4.0,946523712
28681,199,1277,4.0,940544083
28682,199,1278,5.0,946523712
28684,199,1287,4.5,1095331617
28688,199,1304,5.0,946523785
28690,199,1356,3.5,1061308947
28691,199,1357,3.0,1094309519
28692,199,1358,4.0,940372549
28693,199,1374,4.5,1061308941
28694,199,1377,1.0,943698847
28695,199,1387,5.0,940380653
28696,199,1388,2.0,940380653
28697,199,1391,1.0,940379896
28698,199,1393,3.0,940372830
28699,199,1411,4.0,940372462
28700,199,1441,1.0,940380923
28701,199,1466,3.0,1023654764
28703,199,1500,3.0,943698653
28704,199,1502,2.0,940544216
28705,199,1513,2.5,1094309629
28706,199,1517,5.0,1023654652
28707,199,1518,4.0,940373018
28709,199,1584,2.0,1023654736
28710,199,1590,2.0,955313862
28711,199,1597,3.0,940544249
28712,199,1608,3.0,940372592
28714,199,1617,5.0,940372304
28718,199,1645,2.0,954193151
28719,199,1676,2.0,940379971
28720,199,1693,4.0,955806902
28721,199,1704,2.0,940380467
28723,199,1721,3.0,940372697
28725,199,1779,2.0,955313743
28726,199,1784,1.0,940372697
28727,199,1797,3.0,1023654791
28728,199,1889,4.0,995165354
28729,199,1897,3.0,940373078
28731,199,1912,3.0,940544360
28732,199,1917,2.0,940456582
28733,199,1923,5.0,940372390
28734,199,1950,4.0,1057590495
28735,199,1954,4.0,1261363367
28736,199,1956,3.0,1023654953
28737,199,2003,1.0,940380579
28739,199,2028,4.0,940372462
28740,199,2067,4.0,1023654764
28741,199,2108,3.0,940372462
28742,199,2112,2.0,940372513
28745,199,2171,4.0,940380031
28746,199,2174,2.5,1074006407
28747,199,2252,3.0,940372883
28748,199,2278,4.0,1023655054
28749,199,2280,3.0,955313913
28752,199,2312,3.0,1023654708
28753,199,2316,2.0,940544320
28754,199,2318,3.5,1090544240
28755,199,2329,3.0,1023654611
28756,199,2336,4.0,976291650
28757,199,2353,2.0,940545049
28760,199,2396,4.0,976291668
28763,199,2527,3.0,940380371
28764,199,2529,4.0,940380816
28765,199,2539,4.0,940372103
28768,199,2599,4.0,1018183577
28769,199,2628,2.0,940371961
28770,199,2670,4.0,940380229
28771,199,2671,4.0,1021178968
28773,199,2683,4.5,1094309416
28775,199,2699,4.0,943698807
28776,199,2706,1.0,1093802585
28777,199,2707,2.0,1020087389
28779,199,2770,3.0,1094309616
28780,199,2791,5.0,1023654612
28782,199,2815,1.0,940380136
28784,199,2858,5.0,941295364
28785,199,2875,2.0,940373078
28786,199,2890,4.0,941583590
28787,199,2908,4.0,945008920
28789,199,2918,4.5,1105552056
28790,199,2943,4.0,940543988
28791,199,2973,4.0,1022384598
28792,199,2997,4.0,946523761
28793,199,3035,4.0,946523712
28794,199,3037,4.0,946523712
28796,199,3063,2.0,941295627
28798,199,3066,4.0,1064681698
28800,199,3117,4.0,946523549
28801,199,3129,4.0,995165198
28802,199,3160,4.0,1401308949
28803,199,3175,4.0,948034556
28805,199,3186,2.5,1101533870
28806,199,3196,3.5,1095331575
28807,199,3252,3.0,1024104403
28808,199,3256,3.0,1070938466
28809,199,3316,2.0,952215276
28810,199,3328,3.0,1094309752
28811,199,3362,4.0,1261364736
28812,199,3446,1.5,1090544218
28813,199,3536,4.0,979418039
28814,199,3578,4.0,959638011
28815,199,3618,3.0,1018818501
28816,199,3671,4.5,1095331591
28818,199,3948,2.0,1261364679
28819,199,3977,2.0,1024595450
28820,199,3998,3.0,1018206697
28821,199,4022,3.0,1018183623
28822,199,4027,4.0,1060289141
28823,199,4034,4.0,1024862818
28824,199,4148,1.5,1094309582
28825,199,4223,4.0,1022595594
28826,199,4226,4.0,1025918767
28827,199,4238,2.0,1025918733
28829,199,4339,3.5,1057590671
28830,199,4344,3.0,1026613126
28831,199,4370,3.0,995165164
28832,199,4378,4.0,1082556764
28835,199,4499,4.5,1074006476
28837,199,4641,4.0,1133207859
28838,199,4776,3.0,1018183597
28841,199,4963,3.5,1101073599
28844,199,5010,4.0,1018183644
28845,199,5015,3.5,1099856073
28848,199,5292,4.5,1095331630
28849,199,5299,3.5,1060288943
28850,199,5349,3.0,1023592667
28851,199,5377,4.0,1023654612
28852,199,5378,1.5,1119190937
28854,199,5450,2.0,1028066388
28855,199,5464,4.5,1094309740
28856,199,5481,3.0,1030155435
28857,199,5500,4.5,1094309746
28858,199,5502,3.0,1091369858
28860,199,5568,3.5,1064681562
28862,199,5670,3.0,1051818578
28863,199,5673,4.5,1123439297
28864,199,5747,4.5,1074006455
28866,199,5989,4.0,1068349404
28869,199,6215,3.0,1082556845
28870,199,6218,3.5,1060288894
28871,199,6287,1.5,1094309574
28874,199,6552,3.0,1261363952
28875,199,6565,4.0,1060288780
28876,199,6617,3.5,1061734046
28879,199,6870,4.5,1261364227
28880,199,6947,3.5,1070289514
28881,199,6953,3.0,1115521347
28882,199,7028,4.0,1105552050
28885,199,7158,4.0,1073246272
28887,199,7325,4.0,1094309318
28888,199,7361,4.0,1101073428
28889,199,7445,3.5,1101742892
28890,199,7458,3.5,1087154741
28891,199,8528,3.0,1261363340
28894,199,8622,3.5,1091369903
28895,199,8638,2.0,1094516626
28896,199,8641,2.5,1113258625
28899,199,8798,4.5,1093802567
28900,199,8833,3.5,1095331259
28901,199,8874,4.5,1113625062
28902,199,8949,3.5,1104698183
28904,199,8984,3.0,1113258696
28905,199,30707,4.0,1261364247
28906,199,30749,4.0,1261363836
28907,199,33493,2.5,1119190953
28909,199,37741,3.5,1261363947
28910,199,39292,3.5,1133207825
28911,199,41997,4.5,1261364263
28914,199,45210,4.5,1208646002
28915,199,46578,2.5,1261363569
28916,199,48385,1.5,1261363348
28918,199,48783,4.5,1261364721
28919,199,50068,3.5,1261363917
28920,199,51255,4.0,1261364275
28921,199,53550,3.5,1261364752
28922,199,55247,5.0,1208646057
28924,199,55820,4.0,1208645990
28925,199,56274,3.0,1261364710
28926,199,56367,3.5,1208645976
28927,199,56782,4.0,1261363877
28929,199,57669,3.0,1261363564
28930,199,58998,4.5,1401308935
28931,199,64614,3.5,1261363910
28934,200,1,3.5,1229886312
28935,200,5,4.0,1229876436
28936,200,10,4.5,1229887453
28937,200,19,3.5,1229877095
28938,200,34,2.5,1229877775
28939,200,39,5.0,1229886362
28941,200,62,3.0,1229886642
28942,200,104,4.5,1229887243
28943,200,110,4.5,1229886082
28944,200,150,4.0,1229885978
28946,200,215,1.0,1229878061
28947,200,260,5.0,1229886006
28948,200,261,3.5,1229888190
28949,200,296,5.0,1229886402
28951,200,339,4.0,1229886407
28952,200,344,4.0,1229877092
28953,200,356,4.0,1229886266
28954,200,357,4.0,1229886985
28956,200,377,4.0,1229886632
28957,200,435,4.0,1229887499
28958,200,441,5.0,1229876640
28959,200,480,3.5,1229885895
28960,200,500,3.0,1229886982
28961,200,508,3.5,1229887138
28962,200,524,3.5,1229876652
28963,200,539,3.0,1229886921
28964,200,586,3.0,1229886394
28965,200,588,4.0,1229877199
28966,200,590,3.5,1229886699
28967,200,597,5.0,1229886223
28968,200,648,3.5,1229885782
28970,200,736,2.0,1229886338
28971,200,762,3.5,1229876512
28973,200,852,3.5,1229876476
28975,200,1020,5.0,1229889847
28976,200,1021,3.0,1229877445
28977,200,1028,3.0,1229876447
28978,200,1029,3.5,1229876599
28980,200,1036,3.5,1229886202
28981,200,1042,5.0,1229888447
28982,200,1073,4.0,1229886286
28983,200,1088,4.0,1229887977
28984,200,1101,4.0,1229887266
28985,200,1196,5.0,1229886264
28988,200,1210,5.0,1229885935
28989,200,1213,4.0,1229886360
28990,200,1214,3.5,1229877238
28993,200,1259,4.0,1229886705
28995,200,1270,4.0,1229877810
28996,200,1271,4.0,1229876610
28997,200,1291,3.5,1229886275
28998,200,1302,3.0,1229876491
28999,200,1307,3.5,1229887127
29000,200,1367,4.0,1229876861
29001,200,1380,5.0,1229887379
29002,200,1391,3.5,1229887163
29003,200,1393,4.0,1229886849
29004,200,1438,1.0,1229889470
29005,200,1485,3.5,1229886995
29006,200,1500,5.0,1229887046
29007,200,1513,3.5,1229888241
29008,200,1517,3.5,1229877723
29010,200,1556,2.0,1229889886
29011,200,1569,4.5,1229887705
29013,200,1608,3.0,1229887335
29015,200,1653,4.0,1229886938
29016,200,1676,3.0,1229887041
29018,200,1704,4.5,1229887174
29019,200,1721,2.5,1229886327
29020,200,1722,4.5,1229887448
29022,200,1784,3.0,1229877667
29023,200,1894,1.0,1229889198
29024,200,1923,4.0,1229886448
29027,200,2011,4.0,1229877812
29028,200,2012,4.0,1229877814
29029,200,2054,3.0,1229886443
29030,200,2067,4.0,1229889065
29031,200,2115,4.0,1229886375
29032,200,2123,0.5,1229877257
29033,200,2144,5.0,1229876626
29034,200,2145,4.5,1229888469
29035,200,2245,3.5,1229889153
29036,200,2248,3.5,1229887751
29037,200,2291,3.5,1229886319
29038,200,2302,4.0,1229876415
29039,200,2321,3.0,1229887034
29040,200,2340,4.5,1229889768
29041,200,2395,3.5,1229887097
29042,200,2396,5.0,1229886174
29043,200,2485,4.0,1229889128
29044,200,2501,4.5,1229888418
29045,200,2502,4.0,1229886460
29046,200,2541,4.0,1229888459
29048,200,2572,5.0,1229876838
29049,200,2581,4.0,1229888352
29050,200,2599,3.0,1229876430
29052,200,2628,3.0,1229885944
29053,200,2671,4.0,1229887303
29054,200,2683,4.0,1229877731
29055,200,2701,3.0,1229887542
29056,200,2724,4.5,1229887852
29057,200,2797,4.0,1229878170
29058,200,2805,4.0,1229889465
29059,200,2858,3.5,1229886272
29060,200,2915,4.0,1229888219
29061,200,2918,5.0,1229886718
29062,200,2947,4.0,1229887433
29063,200,2948,4.0,1229888416
29064,200,2949,4.0,1229888513
29065,200,2959,5.0,1229885970
29066,200,2991,4.0,1229889300
29071,200,3210,4.0,1229887801
29072,200,3247,3.0,1229888256
29073,200,3253,4.0,1229886966
29076,200,3408,4.0,1229886342
29077,200,3481,5.0,1229886433
29078,200,3489,3.0,1229887746
29079,200,3555,3.0,1229888349
29080,200,3578,4.0,1229886217
29081,200,3623,3.5,1229886187
29082,200,3638,4.0,1229889147
29084,200,3793,4.0,1229885786
29085,200,3809,2.0,1229888400
29086,200,3825,3.5,1229889846
29087,200,3882,4.0,1229878736
29088,200,3897,4.5,1229877289
29089,200,3911,3.5,1229878135
29090,200,3916,4.0,1229887844
29091,200,3948,4.5,1229886373
29092,200,3968,4.0,1229878038
29093,200,3977,4.0,1229886309
29094,200,3984,4.0,1229889194
29095,200,4014,4.0,1229887324
29096,200,4015,4.0,1229888787
29097,200,4018,4.0,1229887444
29098,200,4019,4.5,1229888045
29099,200,4022,3.5,1229886197
29100,200,4025,5.0,1229887361
29101,200,4027,4.0,1229886106
29102,200,4034,3.0,1229885960
29105,200,4226,4.0,1229886695
29106,200,4239,3.5,1229878334
29107,200,4246,3.5,1229878716
29110,200,4306,3.0,1229885793
29112,200,4367,2.5,1229887618
29114,200,4447,4.5,1229876637
29115,200,4571,4.0,1229878221
29116,200,4623,3.5,1229889059
29117,200,4639,3.0,1229877332
29118,200,4722,3.0,1229878977
29119,200,4816,5.0,1229888086
29120,200,4823,4.0,1229889568
29121,200,4878,5.0,1229886349
29122,200,4886,3.5,1229885803
29124,200,4963,4.0,1229886103
29131,200,5151,2.5,1229877019
29133,200,5299,4.5,1229886919
29134,200,5349,3.5,1229885797
29135,200,5377,3.5,1229877074
29137,200,5445,3.5,1229885871
29138,200,5481,3.5,1229877721
29139,200,5524,3.0,1229878346
29141,200,5617,3.5,1229889092
29142,200,5816,4.0,1229886071
29143,200,5872,4.0,1229887810
29145,200,5989,4.5,1229886260
29146,200,5991,5.0,1229887017
29147,200,6218,4.0,1229878108
29150,200,6373,4.0,1229887107
29151,200,6377,4.0,1229885937
29154,200,6503,3.5,1229888249
29155,200,6539,4.0,1229886346
29157,200,6708,3.0,1229887584
29158,200,6754,4.0,1229889056
29159,200,6863,5.0,1229887075
29160,200,6874,5.0,1229886192
29162,200,6942,4.5,1229887177
29163,200,6944,4.0,1229889117
29165,200,7149,3.0,1229889245
29167,200,7163,2.5,1229889580
29168,200,7173,3.5,1229877297
29169,200,7293,5.0,1229887837
29170,200,7361,4.5,1229886079
29171,200,7373,4.0,1229887487
29172,200,7438,5.0,1229885738
29173,200,7444,3.5,1229876874
29174,200,7451,4.5,1229888275
29175,200,7458,4.0,1229887391
29176,200,7541,3.5,1229876852
29177,200,8360,3.5,1229886111
29178,200,8366,3.0,1229889261
29179,200,8368,4.0,1229886288
29180,200,8376,3.5,1229887370
29181,200,8636,2.5,1229886114
29182,200,8638,1.0,1229878063
29183,200,8641,3.0,1229877411
29185,200,8784,4.0,1229887290
29187,200,8874,4.0,1229886997
29188,200,8910,3.5,1229888393
29189,200,8949,2.0,1229886846
29190,200,8958,4.0,1229887865
29192,200,8969,3.5,1229878719
29194,200,8977,3.0,1229877216
29195,200,8984,2.5,1229887558
29198,200,27831,4.5,1229889685
29199,200,30793,3.5,1229886720
29201,200,30825,4.0,1229888123
29202,200,31685,4.0,1229888244
29204,200,32587,5.0,1229886430
29205,200,33166,4.0,1229886896
29206,200,33679,5.0,1229887116
29207,200,33794,4.0,1229885879
29209,200,34150,2.5,1229888450
29210,200,34162,4.0,1229886857
29211,200,34321,3.0,1229877839
29212,200,34405,4.5,1229887133
29215,200,37729,3.0,1229887949
29216,200,38061,5.0,1229887534
29217,200,39183,3.5,1229878759
29218,200,40815,4.0,1229886396
29219,200,40819,3.5,1229887062
29221,200,44665,4.5,1229887404
29222,200,44761,5.0,1229878699
29223,200,45106,3.0,1229877358
29224,200,45186,3.0,1229887687
29225,200,45499,4.0,1229887153
29226,200,45517,3.0,1229887508
29228,200,45722,5.0,1229885889
29229,200,46578,5.0,1229886335
29230,200,46970,3.5,1229888476
29232,200,48385,3.0,1229878418
29234,200,48774,3.5,1229886419
29235,200,49272,5.0,1229885814
29236,200,49530,4.0,1229887544
29238,200,50601,0.5,1229878711
29239,200,50802,3.0,1229878025
29240,200,50872,4.5,1229886399
29241,200,51255,5.0,1229886899
29243,200,52973,4.0,1229887254
29244,200,53125,4.0,1229887155
29245,200,53464,1.0,1229889097
29246,200,53996,3.0,1229886946
29247,200,54001,4.0,1229886936
29248,200,54190,5.0,1229877110
29250,200,54503,4.5,1229886871
29251,200,56367,5.0,1229885874
29252,200,56757,4.5,1229887490
29253,200,56949,4.0,1229876928
29254,200,57640,4.0,1229887672
29255,200,58293,4.0,1229876843
29257,200,58803,3.5,1229876922
29258,200,59315,4.5,1229886298
29259,200,59615,1.0,1229887297
29260,200,59725,3.0,1229889251
29262,200,60072,5.0,1229887768
29263,200,60074,3.5,1229887390
29264,200,61024,4.0,1229889835
29265,200,61323,4.0,1229887427
29266,200,62299,3.5,1229876803
29268,201,1,5.0,939801780
29270,201,16,4.0,939227554
29271,201,24,4.0,941211478
29272,201,25,5.0,939227591
29274,201,34,5.0,939801740
29275,201,46,1.0,939227085
29276,201,150,4.0,939227808
29277,201,153,4.0,939226657
29278,201,160,4.0,941212999
29280,201,196,2.0,941211804
29281,201,260,5.0,939226374
29283,201,296,5.0,939833199
29284,201,339,5.0,939821323
29285,201,356,5.0,939801781
29286,201,380,4.0,939810830
29287,201,435,4.0,941212999
29288,201,480,5.0,941211343
29289,201,543,5.0,939224710
29291,201,587,5.0,940350613
29292,201,589,5.0,941211417
29293,201,592,3.0,939226657
29295,201,597,5.0,939226161
29300,201,931,3.0,940006866
29301,201,994,4.0,940350528
29302,201,1028,4.0,939801930
29305,201,1097,5.0,941211478
29307,201,1196,5.0,939227261
29310,201,1210,5.0,940006866
29311,201,1213,4.0,939227627
29313,201,1259,4.0,939226122
29314,201,1270,5.0,939226860
29316,201,1291,5.0,939227212
29317,201,1307,5.0,939227177
29319,201,1377,2.0,939226657
29320,201,1378,4.0,939821323
29321,201,1517,4.0,939225184
29323,201,1562,2.0,939226658
29324,201,1569,4.0,939226522
29325,201,1573,4.0,941211302
29327,201,1584,5.0,941211417
29328,201,1639,5.0,940006866
29329,201,1676,2.0,941211804
29330,201,1721,5.0,939224378
29332,201,1748,1.0,941211417
29333,201,1876,4.0,941211417
29335,201,1917,4.0,941211523
29336,201,1923,5.0,939226205
29338,201,2011,5.0,939226860
29339,201,2012,3.0,939226860
29340,201,2028,5.0,939227714
29341,201,2054,4.0,941212089
29342,201,2080,4.0,939801727
29344,201,2100,4.0,939820856
29345,201,2115,5.0,939227212
29349,201,2145,4.0,939227412
29350,201,2174,4.0,939821323
29351,201,2245,5.0,939810830
29352,201,2248,5.0,939801984
29353,201,2249,3.0,939810775
29354,201,2262,3.0,939811032
29355,201,2302,5.0,939227524
29356,201,2321,4.0,939810830
29358,201,2336,4.0,939226810
29360,201,2396,5.0,939226586
29361,201,2424,4.0,939227144
29363,201,2485,3.0,940263473
29364,201,2628,3.0,939226374
29365,201,2641,3.0,941211523
29366,201,2683,5.0,939225184
29367,201,2694,4.0,940350528
29368,201,2699,3.0,941211302
29369,201,2706,4.0,939224189
29371,201,2717,3.0,940350613
29372,201,2724,1.0,939226449
29374,201,2797,4.0,940350569
29375,201,2858,5.0,939801984
29376,201,2916,4.0,941212172
29377,201,2918,5.0,939224319
29378,202,1,4.0,974923506
29379,202,2,4.0,974923336
29380,202,6,5.0,974918622
29381,202,10,4.0,974919042
29385,202,44,2.0,974923392
29386,202,49,3.0,974925453
29389,202,62,3.0,975013683
29391,202,110,4.0,974918508
29392,202,150,4.0,975013015
29393,202,161,4.0,974924911
29394,202,194,3.0,975013040
29395,202,235,4.0,974912792
29397,202,246,5.0,975015786
29398,202,260,4.0,974912002
29401,202,296,4.0,974912566
29402,202,300,4.0,974912821
29408,202,347,3.0,975013281
29411,202,356,5.0,974924053
29412,202,357,4.0,974923638
29414,202,372,3.0,975013501
29416,202,377,3.0,974921289
29417,202,420,1.0,974912096
29418,202,440,3.0,974923893
29419,202,456,5.0,975013223
29421,202,461,3.0,975013683
29423,202,474,3.0,974918657
29424,202,480,4.0,974918825
29425,202,497,4.0,974925403
29427,202,508,4.0,975013335
29429,202,523,3.0,974912735
29430,202,529,4.0,974926025
29433,202,541,5.0,974925048
29434,202,567,3.0,974912341
29435,202,574,3.0,975013195
29436,202,580,4.0,975013525
29437,202,588,4.0,975015866
29438,202,589,5.0,974921268
29439,202,590,4.0,974923177
29440,202,592,3.0,974918657
29442,202,595,4.0,975015866
29443,202,596,4.0,975015867
29444,202,608,4.0,974912414
29445,202,610,4.0,974918797
29446,202,647,4.0,974924481
29447,202,648,3.0,974919186
29448,202,674,2.0,974923361
29451,202,714,4.0,974924273
29454,202,750,5.0,974924381
29456,202,832,3.0,974924954
29457,202,852,4.0,974923837
29459,202,908,5.0,974912496
29460,202,912,5.0,974912380
29463,202,920,4.0,974924428
29464,202,923,5.0,974912380
29465,202,924,5.0,974912414
29466,202,953,5.0,974912002
29467,202,971,4.0,974925858
29468,202,999,4.0,974926168
29469,202,1031,3.0,974912096
29470,202,1036,4.0,974918530
29472,202,1086,4.0,974924788
29473,202,1089,5.0,974924662
29474,202,1090,5.0,974912698
29475,202,1092,3.0,974925604
29477,202,1095,5.0,975012935
29478,202,1097,4.0,974912792
29479,202,1101,3.0,974918973
29482,202,1129,3.0,974923220
29483,202,1131,4.0,974912846
29485,202,1136,5.0,974923446
29486,202,1147,5.0,975015787
29493,202,1184,4.0,974924502
29494,202,1188,4.0,974923720
29495,202,1196,5.0,974912096
29498,202,1199,4.0,974925048
29499,202,1200,5.0,974921268
29501,202,1203,4.0,974912395
29502,202,1204,5.0,974923127
29504,202,1208,4.0,974912467
29506,202,1210,3.0,974912027
29508,202,1214,4.0,974921250
29510,202,1219,4.0,974924662
29514,202,1227,3.0,974924755
29518,202,1242,5.0,974921250
29519,202,1246,4.0,975014416
29522,202,1259,5.0,974912991
29524,202,1265,5.0,974923488
29525,202,1266,5.0,974924273
29527,202,1270,4.0,974925048
29528,202,1271,4.0,975013354
29529,202,1272,5.0,974924405
29530,202,1275,4.0,974918744
29531,202,1276,4.0,974912541
29532,202,1277,4.0,974918563
29533,202,1278,4.0,974923588
29535,202,1283,4.0,974924297
29536,202,1290,3.0,975015416
29537,202,1291,4.0,974918563
29538,202,1292,3.0,974923720
29543,202,1302,5.0,975015323
29544,202,1304,4.0,974918419
29545,202,1305,4.0,975014509
29546,202,1307,5.0,974923638
29547,202,1312,2.0,974912096
29549,202,1356,3.0,974918744
29550,202,1358,4.0,974924687
29551,202,1370,4.0,974918688
29552,202,1372,3.0,974918973
29553,202,1374,5.0,974918688
29554,202,1375,4.0,974919117
29555,202,1376,4.0,974918797
29556,202,1378,3.0,974924334
29557,202,1385,3.0,974919079
29558,202,1387,4.0,974918472
29559,202,1391,3.0,974919042
29560,202,1393,3.0,974925437
29561,202,1394,4.0,974923542
29562,202,1395,3.0,975015392
29563,202,1396,3.0,974925096
29565,202,1459,3.0,974925604
29566,202,1485,4.0,974924123
29567,202,1500,5.0,974923806
29571,202,1584,5.0,975013015
29572,202,1586,3.0,974919155
29573,202,1587,5.0,974919155
29575,202,1617,4.0,974924628
29577,202,1639,4.0,974925403
29580,202,1645,3.0,974924954
29581,202,1663,4.0,974923806
29582,202,1674,4.0,974912892
29585,202,1722,3.0,974918973
29586,202,1784,4.0,974923746
29587,202,1792,3.0,974919186
29589,202,1952,4.0,974925910
29591,202,1954,4.0,974912096
29592,202,1957,4.0,974912846
29593,202,1958,4.0,975015565
29594,202,1959,4.0,975015416
29596,202,1961,4.0,974912467
29598,202,2000,4.0,974921289
29599,202,2001,4.0,974921336
29600,202,2010,4.0,974925048
29601,202,2011,3.0,974925156
29602,202,2018,4.0,975015867
29603,202,2020,4.0,974925352
29604,202,2021,3.0,974925178
29607,202,2028,4.0,974912380
29608,202,2064,4.0,974923542
29609,202,2100,4.0,974924087
29611,202,2108,4.0,974923921
29612,202,2115,3.0,974923259
29615,202,2133,3.0,974923318
29616,202,2145,3.0,975015416
29617,202,2146,3.0,975015599
29620,202,2167,3.0,974921336
29622,202,2231,4.0,974926149
29623,202,2243,4.0,974923852
29624,202,2245,3.0,975015344
29625,202,2248,3.0,974912991
29626,202,2262,3.0,975015565
29628,202,2278,4.0,974918622
29631,202,2291,4.0,974925419
29633,202,2344,4.0,974921360
29635,202,2349,4.0,974924123
29638,202,2371,3.0,974924201
29639,202,2396,4.0,974923468
29640,202,2401,3.0,974924297
29641,202,2402,2.0,974924550
29643,202,2406,4.0,974918857
29644,202,2407,4.0,974925178
29645,202,2410,3.0,974919238
29646,202,2411,2.0,975015692
29647,202,2414,4.0,974919016
29650,202,2457,4.0,974919186
29651,202,2463,4.0,974924201
29653,202,2470,3.0,974923239
29654,202,2476,4.0,974919155
29655,202,2527,3.0,974918798
29656,202,2528,3.0,974918892
29657,202,2529,4.0,974921379
29658,202,2531,2.0,974912002
29659,202,2533,3.0,974925206
29660,202,2534,3.0,974918657
29661,202,2553,4.0,974924816
29663,202,2628,4.0,974923318
29664,202,2640,4.0,974921398
29665,202,2641,4.0,974923318
29666,202,2712,4.0,975013481
29669,202,2752,2.0,974925621
29672,202,2797,4.0,974923746
29673,202,2802,4.0,974919258
29675,202,2858,4.0,974912414
29676,202,2871,4.0,974923156
29677,202,2872,5.0,974918588
29678,202,2890,4.0,974924444
29679,202,2916,3.0,974918744
29680,202,2918,4.0,974923620
29681,202,2921,4.0,974924297
29682,202,2922,3.0,974924297
29683,202,2942,3.0,975015669
29685,202,2947,3.0,974918472
29686,202,2948,5.0,974918563
29687,202,2949,4.0,974921308
29690,202,2956,3.0,974926250
29691,202,2959,5.0,975013040
29694,202,2985,3.0,974918857
29695,202,2989,4.0,974918973
29696,202,2990,4.0,974919079
29697,202,2991,3.0,974918825
29698,202,2993,4.0,974918744
29699,202,2997,5.0,974923488
